File,Entity,Label
The-Sustainable-Development-Goals-Report-2020.txt,10.0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"later
this year",DATE
The-Sustainable-Development-Goals-Report-2020.txt,8.8 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,10 8.2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1998,DATE
The-Sustainable-Development-Goals-Report-2020.txt,7.7 7.4,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,An estimated 71 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,sub-Saharan,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,32 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,26 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"0
2010",DATE
The-Sustainable-Development-Goals-Report-2020.txt,2015 2019 2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2021,DATE
The-Sustainable-Development-Goals-Report-2020.txt,below $1 .90,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,the last decade,DATE
The-Sustainable-Development-Goals-Report-2020.txt,14.3 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,7.1 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2013,DATE
The-Sustainable-Development-Goals-Report-2020.txt,20.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,13.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,19.6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,April 2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,81 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,66 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,12.8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,13.0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,13.2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,12.8 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,"between
14.5",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,15 and 24,DATE
The-Sustainable-Development-Goals-Report-2020.txt,6.3 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,7.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,the age of 24,DATE
The-Sustainable-Development-Goals-Report-2020.txt,14.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2000,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals Report 2020,WORK_OF_ART
The-Sustainable-Development-Goals-Report-2020.txt,2016,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,"3
7
55 per cent",PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,about 4 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2016,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Only 22 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,25,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,27,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,"12
39",DATE
The-Sustainable-Development-Goals-Report-2020.txt,February 2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,only 87,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,only 34,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,46,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,22,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New 25,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,44 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,10 20,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,60 70,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,just 3 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,12 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Sixty-one per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,4 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,30,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"23,458",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"2,164",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,29,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,$23.6 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,63,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,73 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,$17.1 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,16 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,$3.8 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,14 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,over 29 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,14,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,10 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,25,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,the COVID-19 crisis,EVENT
The-Sustainable-Development-Goals-Report-2020.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Eastern African,NORP
The-Sustainable-Development-Goals-Report-2020.txt,Yemen,GPE
The-Sustainable-Development-Goals-Report-2020.txt,35 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,132 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,several consecutive years,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Almost 690 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,nearly 60 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,25.9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,"7 w5%e,",PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,22.4 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,balancIef Wd odriled,ORG
The-Sustainable-Development-Goals-Report-2020.txt,t L oDnC,ORG
The-Sustainable-Development-Goals-Report-2020.txt,aL DrSe,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,1.1 6.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,8.3 14.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,9.7 16.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,25.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1p0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Latin America.t,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2016–2019 also indicate,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0p6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,95 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2011,DATE
The-Sustainable-Development-Goals-Report-2020.txt,thousands of dollars,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,10.0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"8.2
",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,8 7.7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,6.7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,40 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,85 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,"less 4.1
",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,3.1 3.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Rwanda,GPE
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals,LAW
The-Sustainable-Development-Goals-Report-2020.txt,under 5 years,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,under 5 years of age,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2020.txt,38.4 9.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,32 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2000,DATE
The-Sustainable-Development-Goals-Report-2020.txt,23 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,31.1 6.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,21 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,144 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,30.7 13.8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,15.2 5.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Three,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,LOC
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,12.3 4.2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,just two,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,39 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,9.0 1.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,sub-Saharan Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,36 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2.6 0.4,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,World,ORG
The-Sustainable-Development-Goals-Report-2020.txt,21.3 6.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,99 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2025,DATE
The-Sustainable-Development-Goals-Report-2020.txt,82 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,".
",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,60,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,6.9 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,47 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,under 5,DATE
The-Sustainable-Development-Goals-Report-2020.txt,5 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,95 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2025,DATE
The-Sustainable-Development-Goals-Report-2020.txt,3 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Central,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Japan,GPE
The-Sustainable-Development-Goals-Report-2020.txt,the United States of America,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,more than 10 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,under 5 years,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Northern Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,9.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,LOC
The-Sustainable-Development-Goals-Report-2020.txt,9.4,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,5.6 per cent,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,38 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,8.9,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,under age 5,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
