File,Entity,Label
The-Sustainable-Development-Goals-Report-2020.txt,1.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,39 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Droughts Hurricanes Floods,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,2020 18,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Global,ORG
The-Sustainable-Development-Goals-Report-2020.txt,46.0%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,44.8%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,30.5%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,100–150%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2000 2015 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,1.55%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,1.11%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,97,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,the Agreement on Port State Measures,ORG
The-Sustainable-Development-Goals-Report-2020.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2020.txt,19,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Each year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,10 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2015–2020,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"31,000",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,27%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,"over 116,000",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,the IUCN Red List,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Two billion hectares,QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,Earth,LOC
The-Sustainable-Development-Goals-Report-2020.txt,3.2 billion,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"370,000",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2014–2018,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,third,ORDINAL
The-Sustainable-Development-Goals-Report-2020.txt,113,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Every day,DATE
The-Sustainable-Development-Goals-Report-2020.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,5.9 5.8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"100,000",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"100,000",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,"440,000",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,127,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,79.5 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,60%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,"COVID-19
21",ORG
The-Sustainable-Development-Goals-Report-2020.txt,"the Global Partnership for Sustainable Development
Before",ORG
The-Sustainable-Development-Goals-Report-2020.txt,$147.4 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Africa Global,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,up to 40%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,1.3%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2.6%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,100,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,33.6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,$554 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,$445 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,$690 million,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,50%,PERCENT
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2020 22,DATE
The-Sustainable-Development-Goals-Report-2020.txt,80-year-olds,DATE
The-Sustainable-Development-Goals-Report-2020.txt,8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Almost one third,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1-14 years,DATE
The-Sustainable-Development-Goals-Report-2020.txt,5X,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,69,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,379 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2014–2019,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,20 years,DATE
The-Sustainable-Development-Goals-Report-2020.txt,23,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,the Great Depression,EVENT
The-Sustainable-Development-Goals-Report-2020.txt,tens of millions,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,years,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010–2015,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,15.7 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,10.0 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2015,DATE
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,Nowcast,ORG
The-Sustainable-Development-Goals-Report-2020.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,8.2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,15.7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,6 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,15,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,10.0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,this year,DATE
The-Sustainable-Development-Goals-Report-2020.txt,8.8 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,8.8 8.7,PRODUCT
The-Sustainable-Development-Goals-Report-2020.txt,first,ORDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1998,DATE
The-Sustainable-Development-Goals-Report-2020.txt,7.7 7.4,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2017,DATE
The-Sustainable-Development-Goals-Report-2020.txt,An estimated 71 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,an additional 32 million,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,26 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2010 2015 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,"2019
half",DATE
The-Sustainable-Development-Goals-Report-2020.txt,the last decade,DATE
The-Sustainable-Development-Goals-Report-2020.txt,14.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2010,DATE
The-Sustainable-Development-Goals-Report-2020.txt,7.1 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2013,DATE
The-Sustainable-Development-Goals-Report-2020.txt,20.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2030,DATE
The-Sustainable-Development-Goals-Report-2020.txt,13.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,19.6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,12.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,April 2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,19.8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,81 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,66 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,12.8,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,13.4,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.6,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,13.0,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,13.2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,12.8 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,the ages of 15,DATE
The-Sustainable-Development-Goals-Report-2020.txt,24,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,6.3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,7.5,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,the age of 24,DATE
The-Sustainable-Development-Goals-Report-2020.txt,14.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"6.9
2000",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19 Total,ORG
The-Sustainable-Development-Goals-Report-2020.txt,14.3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,7.1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,20 25,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2010 2019,DATE
The-Sustainable-Development-Goals-Report-2020.txt,The Sustainable Development Goals Report,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,Proportion,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2016,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,3,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,7,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,about 4 billion,QUANTITY
The-Sustainable-Development-Goals-Report-2020.txt,Central and Southern Asia 4,LOC
The-Sustainable-Development-Goals-Report-2020.txt,2016,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Only 22,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Eastern,ORG
The-Sustainable-Development-Goals-Report-2020.txt,South-Eastern Asia 25,LOC
The-Sustainable-Development-Goals-Report-2020.txt,27,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean 12,LAW
The-Sustainable-Development-Goals-Report-2020.txt,39,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,February 2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,only 87,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,50,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,only 34,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,46,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,61,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,22,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Half,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,New 25,GPE
The-Sustainable-Development-Goals-Report-2020.txt,44 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,20 30,DATE
The-Sustainable-Development-Goals-Report-2020.txt,60 70,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,3 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Africa,LOC
The-Sustainable-Development-Goals-Report-2020.txt,12 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Latin America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Western Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Oceania,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Australia,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Caribbean,LOC
The-Sustainable-Development-Goals-Report-2020.txt,New Zealand,GPE
The-Sustainable-Development-Goals-Report-2020.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Sixty-one,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Europe,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Northern America,LOC
The-Sustainable-Development-Goals-Report-2020.txt,4 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,Central and Southern Asia,LOC
The-Sustainable-Development-Goals-Report-2020.txt,Biological,ORG
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Sendai Framework,ORG
The-Sustainable-Development-Goals-Report-2020.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,30,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"23,458",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"2,164",CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,29,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,$23.6 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,63,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,73 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,$17.1 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,16 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,$3.8 billion,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,20,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2018,DATE
The-Sustainable-Development-Goals-Report-2020.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,14 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,80,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,29 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,14,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,10,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,17,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,2 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,10 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,2,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Deaths and Total GDP Direct,WORK_OF_ART
The-Sustainable-Development-Goals-Report-2020.txt,25,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,1,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,PERSON
The-Sustainable-Development-Goals-Report-2020.txt,millions,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,six,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,Eastern African,NORP
The-Sustainable-Development-Goals-Report-2020.txt,Yemen,GPE
The-Sustainable-Development-Goals-Report-2020.txt,35 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,"COVID-19
Since",ORG
The-Sustainable-Development-Goals-Report-2020.txt,2014,DATE
The-Sustainable-Development-Goals-Report-2020.txt,2020,DATE
The-Sustainable-Development-Goals-Report-2020.txt,9 per cent,MONEY
The-Sustainable-Development-Goals-Report-2020.txt,132 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,several consecutive years,DATE
The-Sustainable-Development-Goals-Report-2020.txt,Almost 690 million,CARDINAL
The-Sustainable-Development-Goals-Report-2020.txt,COVID-19,ORG
The-Sustainable-Development-Goals-Report-2020.txt,2019,DATE
